32	22797
160	21904.6
320	21139.4
576	21049.4
1120	20955.5
1408	19893.2
4512	18333.3
4544	17503.4
7840	17503.1
8416	17458.9
8736	17419.6
8768	17119
8800	17118.6
15392	17033.5
17952	16953.1
18016	16928.4
18368	16899.6
18720	16896.1
