4	26498.3
12	26463.1
16	26191.1
32	26035.3
40	25891.6
44	25538.5
48	25350.7
52	25241.1
60	25073.1
64	24618.3
88	23446.4
1172	22963.4
6116	22770.1
7272	22384.6
8956	22108.3
9076	21803.9
33148	21763
80480	21258.6
80496	21136.7
80500	21117.7
80520	20913.5
80556	20710.5
80636	20330.9
80644	20217.8
80648	20149.4
80704	20004.3
80708	19471.3
80916	19442.1
